,OBJECTID,POBTOT_pctChange,POB65_MAS_pctChange,GRAPROES_pctChange,PROOCUP_C_pctChange,GRAPROES,pct_PRESOE05,pct_P3YM_HLI,pct_POCUPADA_1SM,pct_POCUPADA_1A2SM,pct_POCUPADA_2A5SM,pct_POCUPADA_5YMASSM,pct_VPH_P,pct_VPH_RENT,ACESOPER_CR0V_pct_total,ACESOAUT_CR0V_pct_total,RECUCALL_CTV_pct_total,SENALIZA_CTV_pct_total,ALUMPUB_CTV_pct_total,TELPUB_CTV_pct_total,BANQUETA_CTV_pct_total,ARBOLES_CTV_pct_total,RAMPAS_CTV_pct_total,PUESSEMI_CTV_pct_total,PUESAMBU_CTV_pct_total,M2_2000,M2_2010,M2_2016,pct2000_2010,pct2010_2016,pct2000_2016,Change_Artistas,Change_Bares,Change_Cafeterias,Change_Discotecas,Change_Esteticas,Change_Lavanderias,gentrified
189,12525,0.02787057363749165,-0.07383040935672515,0.14383888637619993,1.885439560439562,13.794696969696972,0.05240134028294862,0.005119136262099778,0.02071203588813592,0.1283764436384461,0.09306099074162452,0.25226687028729605,0.4897736569402781,0.3779656394873193,1.0,0.9696969696969696,0.8484848484848485,0.6212121212121212,0.8333333333333334,0.2878787878787879,0.8333333333333334,0.8333333333333334,0.19696969696969696,0.015151515151515154,0.030303030303030307,14541.296518607443,30920.88614052828,105776.40439573156,112.64187894773387,242.08723487096145,627.4207238699597,0.0,0.0,28.0,0.0,6.0,1.0,0
190,12481,0.2516856500704735,0.26903553299492383,0.1660486933214204,1.6398601398601391,11.864545454545453,0.061196935443355936,0.00916855061542326,0.027922745800160003,0.1193859281551179,0.16494609729153176,0.0860919584015847,0.5380359612724758,0.37621023513139695,0.8333333333333334,0.8111111111111111,0.6888888888888889,0.6777777777777778,0.7111111111111111,0.2111111111111111,0.7,0.6222222222222222,0.37777777777777777,0.011111111111111113,0.022222222222222227,9065.700483091789,16125.933984785746,36766.93579049017,77.87852152033727,127.99879886137748,305.56089249874583,1.0,-2.0,29.0,-1.0,1.0,-5.0,1
191,12526,-0.013626040878122634,-0.17136150234741784,0.11626166578622996,2.37910447761194,14.087222222222225,0.05455358473692056,0.004769712326725294,0.02634367903103709,0.09159727479182438,0.10704012112036336,0.2635881907645723,0.493859649122807,0.3846491228070175,1.0,1.0,0.8481012658227848,0.8354430379746836,0.8734177215189873,0.3037974683544304,0.8734177215189873,0.8227848101265823,0.3797468354430379,0.0,0.0,7585.459302499727,27993.236339012827,56853.368421052626,269.0381191523615,103.09680428703713,649.5046265994347,0.0,4.0,11.0,0.0,9.0,2.0,0
192,12458,0.3942857142857143,0.11904761904761905,0.25108601216333626,2.125,14.4,0.033921302578018994,0.0,0.013333333333333334,0.1219047619047619,0.24,0.17904761904761904,0.577922077922078,0.2922077922077922,1.0,1.0,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.0,0.2,14657.142857142857,26400.0,14287.967908886389,80.11695906432749,-45.87890943603642,-2.5187374637381,15.0,0.0,9.0,0.0,-3.0,0.0,0
193,12916,-0.08800396017820802,0.13440860215053765,0.11050260956602556,1.848122065727699,10.938450704225351,0.027100108160076915,0.009013339742819372,0.03943677465485946,0.1287607942357406,0.1620922941532369,0.07100819536879159,0.5741404766926809,0.3233495043239823,0.993103448275862,0.9517241379310344,0.993103448275862,0.8896551724137931,1.0,0.10344827586206896,0.993103448275862,0.8965517241379308,0.2206896551724138,0.0,0.0,7032.4163666102895,16059.539473684208,23985.62091503268,128.3644573426345,49.35435075418233,241.07225261740345,-1.0,-1.0,17.0,0.0,-1.0,5.0,2
194,12918,-0.19801678108314266,0.055749128919860634,0.11158621400236944,1.7512256618574036,10.971355932203386,0.0155902004454343,0.005196733481811433,0.0744469870327994,0.12601067887109074,0.1513348588863463,0.061479786422578175,0.6343692870201096,0.2577696526508227,1.0,0.9166666666666666,1.0,0.95,0.95,0.4166666666666667,0.9833333333333332,0.75,0.4,0.016666666666666666,0.03333333333333333,7036.007321447149,12016.48815575169,13820.225448312058,70.78561187853009,15.010519456110895,96.42141937779492,0.0,1.0,7.0,0.0,6.0,3.0,1
195,12919,-0.13328850033624748,0.19784172661870505,0.09860137358706487,1.7909813596491229,10.590517241379306,0.0304240934234788,0.007990165949600492,0.03577673167451244,0.13651647612642906,0.17121721587088096,0.06334902488231338,0.6113744075829384,0.296998420221169,1.0,0.5573770491803278,0.9344262295081968,0.7377049180327869,0.9016393442622952,0.0,0.9672131147540984,0.7377049180327869,0.6557377049180327,0.0,0.016393442622950817,6881.489509308935,11977.536997137151,14057.369095187298,74.05442500398405,17.364438937214423,104.27799935132057,0.0,-2.0,8.0,0.0,0.0,-1.0,1
196,12923,-0.1888134497251859,0.06382978723404255,0.1397616468039002,1.6925951086956526,10.52,0.02383838383838384,0.0016161616161616162,0.04203039120594892,0.13482056256062075,0.15777562237310055,0.05366957646298093,0.6292428198433421,0.2728459530026109,1.0,0.9130434782608696,0.9565217391304348,0.7391304347826086,0.9130434782608696,0.0,0.8695652173913043,0.8695652173913043,0.6521739130434783,0.0,0.0,6827.694606324892,11886.008336618834,14250.26717613835,74.08523699358389,19.891108710025264,108.71272073208277,0.0,0.0,3.0,0.0,-1.0,-2.0,1
197,12924,-0.0981120396162179,0.2359375,0.14066995750072608,1.4829292429490355,10.049302325581397,0.0194601381042059,0.007009834693450514,0.030537501289590426,0.15990921283400392,0.13463324048282266,0.04075105746414938,0.7399084477736163,0.16729088639200998,1.0,1.0,0.9555555555555556,0.6,0.7777777777777778,0.06666666666666668,0.9111111111111112,0.6,0.5111111111111111,0.0,0.0,6677.905146909898,12640.0,18263.893936210683,89.28091552556681,44.4928317738187,173.49735485030112,1.0,0.0,4.0,0.0,4.0,1.0,2
198,12925,-0.3137254901960784,0.31746031746031744,0.13948393378773144,2.235294117647059,10.802307692307696,0.04060366510959396,0.0010779734099892204,0.01871657754010695,0.10650623885918004,0.16399286987522282,0.06149732620320856,0.7125850340136054,0.19727891156462585,0.5625,0.5,0.5625,0.4375,0.5,0.0,0.5625,0.5625,0.0625,0.0,0.0,7232.846373146643,13110.934942716858,23727.272727272728,81.2693684659717,80.973155849982,228.0488967022011,0.0,0.0,1.0,0.0,0.0,-1.0,0
199,12926,0.7388888888888889,0.4959349593495935,0.2259615384615384,2.0963154492566254,11.376923076923076,0.03645524599881447,0.006520450503852994,0.03555555555555556,0.11722222222222226,0.1511111111111111,0.0661111111111111,0.6975169300225733,0.1873589164785553,1.0,0.7333333333333333,0.8,0.9333333333333332,0.9333333333333332,0.0,1.0,0.4666666666666667,0.13333333333333333,0.0,0.06666666666666668,7097.5770226515515,11960.784313725493,25531.914893617017,68.51926052444753,113.46355074991274,259.72719721298165,0.0,0.0,1.0,0.0,2.0,0.0,1
200,12927,-0.12034277198211625,0.16548463356973994,0.12547643797643793,1.7035017221584394,9.99423076923077,0.003393425238600212,0.003393425238600212,0.02961997019374069,0.14418777943368108,0.14400149031296572,0.03763040238450074,0.6394913986537023,0.27673896783844426,1.0,1.0,0.8846153846153846,0.8076923076923077,0.8846153846153846,0.038461538461538464,0.8846153846153846,0.8076923076923077,0.6153846153846154,0.0,0.0,6724.054427610181,12121.222661685671,14121.320637936033,80.26657565283445,16.500793955155444,110.01199187132308,0.0,-1.0,2.0,0.0,-1.0,-1.0,1
201,12928,-0.548062015503876,-0.4025157232704403,0.061896718146718266,2.8046875,11.00125,0.0,0.0,0.034108527131782945,0.09844961240310078,0.1744186046511628,0.08914728682170542,0.6390728476821192,0.2814569536423841,1.0,0.3333333333333333,0.8888888888888888,1.0,1.0,0.1111111111111111,0.5555555555555556,1.0,0.3333333333333333,0.0,0.0,6830.285384687747,11772.64041976995,15116.644500975366,72.35942214306394,28.4048774274103,121.31790473739392,0.0,0.0,3.0,0.0,0.0,2.0,1
202,12929,0.051681415929203535,0.43373493975903615,0.09525000000000024,2.043119266055045,10.952500000000002,0.019101876675603216,0.0070375335120643435,0.035398230088495575,0.10371681415929204,0.16283185840707964,0.08283185840707964,0.6027777777777777,0.3083333333333333,1.0,0.85,0.95,0.4,1.0,0.0,0.95,1.0,0.55,0.0,0.0,6623.095006889822,11991.78457723325,14264.176460924658,81.0601322306041,18.949572259708642,115.37025282116645,0.0,0.0,3.0,0.0,4.0,0.0,1
203,12930,-0.0923535253227408,0.2388059701492537,0.08704453441295522,1.9921259842519683,10.739999999999998,0.008762322015334063,0.0,0.034756703078450836,0.1529294935451837,0.1529294935451837,0.06752730883813307,0.6062992125984252,0.2047244094488189,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,6531.942002812588,11588.900185404043,14521.112578381697,77.41890819627582,25.301903943142978,122.30926992507057,0.0,0.0,0.0,0.0,-2.0,0.0,1
